VISIT_DATE,CONSTRUCTION_NO,STATE_CODE,STATE_CODE_EXP,VISIT_NO,SHRP_ID,MRI
1991-08-25,1,85,Newfoundland,85180103,1801,2.127000093460083
1989-10-05,1,85,Newfoundland,85180101,1801,1.7239999771118164
1989-10-05,1,85,Newfoundland,85180101,1801,1.7430000305175781
1992-09-16,1,85,Newfoundland,85180105,1801,2.121000051498413
1995-08-09,1,85,Newfoundland,85180108,1801,2.6429998874664307
1991-08-25,1,85,Newfoundland,85180103,1801,2.1510000228881836
1992-09-16,1,85,Newfoundland,85180105,1801,2.1679999828338623
1990-07-30,1,85,Newfoundland,85180102,1801,2.052999973297119
1993-08-27,1,85,Newfoundland,85180106,1801,2.4570000171661377
1995-08-09,1,85,Newfoundland,85180108,1801,2.6459999084472656
1994-08-13,1,85,Newfoundland,85180107,1801,2.5450000762939453
1989-10-05,1,85,Newfoundland,85180101,1801,1.7649999856948853
1990-07-30,1,85,Newfoundland,85180102,1801,2.003999948501587
1991-08-25,1,85,Newfoundland,85180103,1801,2.1419999599456787
1994-08-13,1,85,Newfoundland,85180107,1801,2.552999973297119
1992-09-16,1,85,Newfoundland,85180104,1801,2.1419999599456787
1990-07-30,1,85,Newfoundland,85180102,1801,2.0409998893737793
1989-10-06,1,85,Newfoundland,85180801,1808,0.8619999885559082
1993-08-26,1,85,Newfoundland,85180805,1808,0.8610000014305115
1992-09-14,1,85,Newfoundland,85180804,1808,0.9039999842643738
1989-10-06,1,85,Newfoundland,85180801,1808,0.8690000176429749
1995-08-08,1,85,Newfoundland,85180807,1808,0.8619999885559082
1993-08-26,1,85,Newfoundland,85180805,1808,0.8740000128746033
1991-08-26,1,85,Newfoundland,85180803,1808,0.953000009059906
1989-10-06,1,85,Newfoundland,85180801,1808,0.8500000238418579
1999-07-22,1,85,Newfoundland,85180809,1808,0.8270000219345093
1993-08-26,1,85,Newfoundland,85180805,1808,0.8659999966621399
1992-09-14,1,85,Newfoundland,85180804,1808,0.9049999713897705
1994-08-16,1,85,Newfoundland,85180806,1808,0.8989999890327454
1995-08-08,1,85,Newfoundland,85180807,1808,0.859000027179718
1995-08-08,1,85,Newfoundland,85180807,1808,0.8600000143051147
1991-08-26,1,85,Newfoundland,85180803,1808,0.9459999799728394
1992-09-14,1,85,Newfoundland,85180804,1808,0.8769999742507935
1989-10-06,1,85,Newfoundland,85180801,1808,0.8510000109672546
1993-08-26,1,85,Newfoundland,85180805,1808,0.8769999742507935
1997-07-31,1,85,Newfoundland,85180109,1801,2.9830000400543213
1997-07-31,1,85,Newfoundland,85180109,1801,2.9549999237060547
1997-07-30,1,85,Newfoundland,85180808,1808,0.8510000109672546
1997-07-30,1,85,Newfoundland,85180808,1808,0.8500000238418579
2010-09-15,1,85,Newfoundland,85180813,1808,0.8349999785423279
2010-09-15,1,85,Newfoundland,85180813,1808,0.8519999980926514
2010-09-15,1,85,Newfoundland,85180813,1808,0.8429999947547913
2010-09-15,1,85,Newfoundland,85180813,1808,0.8410000205039978
2003-09-30,1,85,Newfoundland,85180113,1801,3.5739998817443848
2001-08-30,1,85,Newfoundland,85180810,1808,0.7940000295639038
2005-06-19,1,85,Newfoundland,85180812,1808,0.7850000262260437
2003-09-30,1,85,Newfoundland,85180113,1801,3.437999963760376
2001-08-29,1,85,Newfoundland,85180112,1801,3.3340001106262207
2005-06-19,1,85,Newfoundland,85180812,1808,0.8040000200271606
2003-09-28,1,85,Newfoundland,85180811,1808,0.7689999938011169
2003-09-28,1,85,Newfoundland,85180811,1808,0.7670000195503235
2003-09-30,1,85,Newfoundland,85180113,1801,3.5369999408721924
2003-09-30,1,85,Newfoundland,85180113,1801,3.559999942779541
2010-09-15,1,85,Newfoundland,85180813,1808,0.8289999961853027
1999-07-22,1,85,Newfoundland,85180809,1808,0.8349999785423279
2003-09-28,1,85,Newfoundland,85180811,1808,0.7699999809265137
2003-09-28,1,85,Newfoundland,85180811,1808,0.7739999890327454
2005-06-19,1,85,Newfoundland,85180812,1808,0.7950000166893005
2005-06-21,1,85,Newfoundland,85180114,1801,3.927000045776367
2005-06-21,1,85,Newfoundland,85180114,1801,4.026000022888184
2005-06-21,1,85,Newfoundland,85180114,1801,4.09499979019165
2005-06-21,1,85,Newfoundland,85180114,1801,4.040999889373779
2005-06-21,1,85,Newfoundland,85180114,1801,3.934999942779541
2005-06-19,1,85,Newfoundland,85180812,1808,0.7919999957084656
2005-06-19,1,85,Newfoundland,85180812,1808,0.7990000247955322
2003-09-28,1,85,Newfoundland,85180811,1808,0.7839999794960022
2003-09-30,1,85,Newfoundland,85180113,1801,3.48799991607666
1997-07-31,1,85,Newfoundland,85180109,1801,2.9509999752044678
1997-07-30,1,85,Newfoundland,85180808,1808,0.8489999771118164
1997-07-31,1,85,Newfoundland,85180109,1801,2.9739999771118164
1997-07-30,1,85,Newfoundland,85180808,1808,0.8420000076293945
1997-07-30,1,85,Newfoundland,85180808,1808,0.8539999723434448
1997-07-31,1,85,Newfoundland,85180109,1801,2.9709999561309814
2001-08-30,1,85,Newfoundland,85180810,1808,0.8149999976158142
2001-08-29,1,85,Newfoundland,85180112,1801,3.3310000896453857
2001-08-29,1,85,Newfoundland,85180112,1801,3.3259999752044678
2001-08-29,1,85,Newfoundland,85180112,1801,3.2950000762939453
2001-08-29,1,85,Newfoundland,85180112,1801,3.25600004196167
1998-12-11,1,85,Newfoundland,85180110,1801,3.115999937057495
1998-12-11,1,85,Newfoundland,85180110,1801,3.132999897003174
2001-08-30,1,85,Newfoundland,85180810,1808,0.8190000057220459
1998-12-11,1,85,Newfoundland,85180110,1801,3.135999917984009
1998-12-11,1,85,Newfoundland,85180110,1801,3.125999927520752
1998-12-11,1,85,Newfoundland,85180110,1801,3.068000078201294
2001-08-30,1,85,Newfoundland,85180810,1808,0.8040000200271606
2001-08-30,1,85,Newfoundland,85180810,1808,0.8029999732971191
2015-10-02,1,85,Newfoundland,851808GH,1808,0.8489999771118164
2015-10-02,1,85,Newfoundland,851808GH,1808,0.8519999980926514
2015-10-02,1,85,Newfoundland,851808GH,1808,0.8600000143051147
2015-10-02,1,85,Newfoundland,851808GH,1808,0.8529999852180481
2015-10-02,1,85,Newfoundland,851808GH,1808,0.8600000143051147
2013-10-16,1,85,Newfoundland,851808GG,1808,0.8399999737739563
2013-10-16,1,85,Newfoundland,851808GG,1808,0.8460000157356262
2013-10-16,1,85,Newfoundland,851808GG,1808,0.8330000042915344
2013-10-16,1,85,Newfoundland,851808GG,1808,0.8399999737739563
2013-10-16,1,85,Newfoundland,851808GG,1808,0.8389999866485596
